table_name       column_name  domain_name width scale nulls default       
yq_purchases     purchase_val numeric         8     2 Y     (NULL)        
yq_purchases     received_qua numeric        10     3 Y     (NULL)        
yq_purchases     invoiced_qua numeric        10     3 Y     (NULL)        
yq_purchases     last_receipt timestamp       8     0 Y     (NULL)        
yq_purchases     line_suppref char           30     0 Y     (NULL)        
yq_purchases     line_nbrap   integer         4     0 Y     (NULL)        
yq_purchases     line_lastrap timestamp       8     0 Y     (NULL)        
yq_purchases     line_saleord numeric         6     0 Y     (NULL)        
yq_purchases     line_salelin numeric         4     0 Y     (NULL)        
yq_purchases     line_invoice char            1     0 Y     (NULL)        
yq_purchases     line_plval   numeric        10     4 Y     (NULL)        
yq_purchases     line_rist    numeric        12     2 Y     (NULL)        
yq_purchases     line_comment long varcha 32767     0 Y     (NULL)        
yq_purchases     ref_ord_ST   numeric         6     0 Y     (NULL)        
yq_purchases     link_itemadr char           30     0 Y     (NULL)        
yq_purchases     link_itemadr varchar        60     0 Y     (NULL)        
yq_purchases     item_code    char           20     0 N     (NULL)        
yq_purchases     item_name    char           50     0 Y     (NULL)        
yq_purchases     item_longnam varchar        60     0 Y     (NULL)        
yq_purchases     item_comment long varcha 32767     0 Y     (NULL)        
yq_purchases     item_name_FR char           60     0 Y     (NULL)        
yq_purchases     item_name_NL char           60     0 Y     (NULL)        
yq_purchases     item_name_EN char           60     0 Y     (NULL)        
yq_purchases     item_name_GE char           60     0 Y     (NULL)        
yq_purchases     item_minimum numeric        13     3 Y     (NULL)        
yq_purchases     item_total_l numeric        10     0 Y     (NULL)        
yq_purchases     item_interna numeric        10     0 Y     (NULL)        
yq_purchases     item_eval_co numeric        10     4 Y     (NULL)        
yq_purchases     TVA_level    numeric         4     2 Y     (NULL)        
yq_purchases     supplier_act varchar        40     0 Y     (NULL)        
yq_purchases     supplier_sou varchar        40     0 Y     (NULL)        
yq_purchases     supplier_typ varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf0 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf0 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf0 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf0 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf0 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf0 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf0 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf0 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf0 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf0 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf1 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf1 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf1 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf1 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf1 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf1 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf1 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf1 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf1 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf1 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf2 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf2 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf2 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf2 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf2 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf2 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf2 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf2 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf2 varchar        40     0 Y     (NULL)        
yq_purchases     supplier_uf2 varchar        40     0 Y     (NULL)        
yq_purchases     socity_code  char           10     0 N     (NULL)        
yq_purchases     socity_name  char           30     0 N     (NULL)        
yq_purchases     socity_adadr char           30     0 Y     (NULL)        
yq_purchases     socity_adadr char           30     0 Y     (NULL)        
yq_purchases     socity_zip   char           10     0 Y     (NULL)        
yq_purchases     socity_loc   char           25     0 Y     (NULL)        
yq_purchases     socity_count char           20     0 Y     (NULL)        
yq_purchases     socity_tel   char           20     0 Y     (NULL)        
yq_purchases     socity_fax   char           20     0 Y     (NULL)        
yq_purchases     socity_mail  char           50     0 Y     (NULL)        
yq_purchases     socity_url   varchar        40     0 Y     (NULL)        
yq_purchases     socity_bank  char           35     0 Y     (NULL)        
yq_purchases     socity_bic1  varchar        11     0 Y     (NULL)        
yq_purchases     socity_bank2 varchar        60     0 Y     (NULL)        
yq_purchases     socity_bic2  varchar        11     0 Y     (NULL)        
yq_purchases     socity_tva   char           15     0 Y     (NULL)        
yq_purchases     socity_reg   char           15     0 Y     (NULL)        
yq_purchases     order_filere numeric         4     0 Y     (NULL)        
yq_purchases     order_fileli numeric         4     0 Y     (NULL)        
yq_purchases     order_filere char           50     0 Y     (NULL)        
yq_purchases     order_fileli char           50     0 Y     (NULL)        
yq_purchases     order_shipda timestamp       8     0 Y     (NULL)        
yq_purchases     cntref       char            8     0 Y     (NULL)        
yq_purchases     order_commen varchar      1000     0 Y     (NULL)        
yq_purchases     order_contra numeric         6     0 Y     (NULL)        
yq_purchases     order_contra varchar        30     0 Y     (NULL)        
yq_purchases     order_contac varchar        30     0 Y     (NULL)        
yq_purchases     purchaser_te char           20     0 Y     (NULL)        
yq_purchases     purchaser_ma char           50     0 Y     (NULL)        
yq_purchases     pay_term     char           25     0 Y     (NULL)        
yq_purchases     general_cmnt long varcha 32767     0 Y     (NULL)        
yq_purchases     general_cmnt long varcha 32767     0 Y     (NULL)        
yq_purchases     general_cmnt long varcha 32767     0 Y     (NULL)        
yq_purchases     general_cmnt long varcha 32767     0 Y     (NULL)        
yq_purchases     general_cmnt long varcha 32767     0 Y     (NULL)        
yq_purchases     general_cmnt long varcha 32767     0 Y     (NULL)        
yq_purchases     general_cmnt long varcha 32767     0 Y     (NULL)        
yq_purchases     general_cmnt long varcha 32767     0 Y     (NULL)        
yq_purchases     general_cmnt long varcha 32767     0 Y     (NULL)        
yq_purchases     general_cmnt long varcha 32767     0 Y     (NULL)        
yq_purchases     spec_cmnt    long varcha 32767     0 Y     (NULL)        
yq_purchases     spec_cmnt_FR long varcha 32767     0 Y     (NULL)        
yq_purchases     spec_cmnt_NL long varcha 32767     0 Y     (NULL)        
yq_purchases     spec_cmnt_EN long varcha 32767     0 Y     (NULL)        
yq_purchases     spec_cmnt_GE long varcha 32767     0 Y     (NULL)        
yq_purchases     param_SHIPDE varchar         4     0 N     (NULL)        
yq_purchases     shipto_desc  char           30     0 Y     (NULL)        
yq_purchases     shipto_adr1  char           30     0 Y     (NULL)        
yq_purchases     shipto_adr2  char           30     0 Y     (NULL)        
yq_purchases     shipto_zip   char           10     0 Y     (NULL)        
yq_purchases     shipto_loc   char           25     0 Y     (NULL)        
yq_purchases     shipto_count char           20     0 Y     (NULL)        
yq_purchases     shipto_origs numeric         4     0 N     (NULL)        
yq_purchases     Ref_Int      varchar        60     0 Y     (NULL)        
yq_purchases     socity_iban1 varchar        50     0 Y     (NULL)        
yq_purchases     socity_iban2 varchar        50     0 Y     (NULL)        
yq_QualityContro Qc_Sample_Id numeric         8     0 N     (NULL)        
yq_QualityContro Item_Code    char           20     0 Y     (NULL)        
yq_QualityContro Item_Name    char           30     0 Y     (NULL)        
yq_QualityContro Qc_Type_Id   char            1     0 Y     (NULL)        
yq_QualityContro Qc_Type_Desc char           16     0 Y     (NULL)        
yq_QualityContro Adres_Id     char           10     0 Y     (NULL)        
yq_QualityContro Adres_Name   char           30     0 Y     (NULL)        
yq_QualityContro SpecVers_Id  numeric         3     0 Y     (NULL)        
yq_QualityContro Lot          char           30     0 Y     (NULL)        
yq_QualityContro Activ        char            1     0 Y     (NULL)        
yq_QualityContro Qc_Head_Comm varchar       120     0 Y     (NULL)        
yq_QualityContro Creation_Dat timestamp       8     0 Y     (NULL)        
yq_QualityContro Creation_Use char           50     0 Y     (NULL)        
yq_QualityContro Qc_Head_Stat char           11     0 Y     (NULL)        
yq_QualityContro Qc_Approved_ char           50     0 Y     (NULL)        
yq_QualityContro Qc_Approved_ timestamp       8     0 Y     (NULL)        
yq_QualityContro Order_Num    numeric         6     0 Y     (NULL)        
yq_QualityContro Order_Line   numeric         4     0 Y     (NULL)        
yq_QualityContro Qc_Line_Id   numeric         4     0 N     (NULL)        
yq_QualityContro Qc_Line_Sequ numeric         4     0 Y     (NULL)        
yq_QualityContro Test_Id      char            8     0 Y     (NULL)        
yq_QualityContro Test_Desc    varchar        60     0 Y     (NULL)        
yq_QualityContro Min_Limit    numeric        13     6 Y     (NULL)        
yq_QualityContro Max_LImit    numeric        13     6 Y     (NULL)        
yq_QualityContro Measure_Unit char           10     0 Y     (NULL)        
yq_QualityContro Qc_Line_Comm varchar        60     0 Y     (NULL)        
yq_QualityContro Numeric_Resu numeric        13     6 Y     (NULL)        
yq_QualityContro Conform_Resu char           12     0 Y     (NULL)        
yq_QualityContro Result_Entry timestamp       8     0 Y     (NULL)        
yq_QualityContro Result_Entry char           50     0 Y     (NULL)        
yq_QualityContro Result_Value char           15     0 Y     (NULL)        
yq_QualityContro Test_Origin  char            9     0 Y     (NULL)        
yq_QualityContro Choice_Resul numeric         3     0 Y     (NULL)        
yq_QualityContro Choice_Resul varchar        30     0 Y     (NULL)        
yq_QualityContro Show_Externa char            1     0 Y     (NULL)        
yq_QualityContro Show_Resume  char            1     0 Y     (NULL)        
yq_QualityContro Monitoring_T char            9     0 Y     (NULL)        
yq_saleclot      clot_period  char            6     0 N     (NULL)        
yq_saleclot      clot_item    char           20     0 N     (NULL)        
yq_saleclot      clot_custome char           10     0 N     (NULL)        
yq_saleclot      clot_qty     numeric        12     3 Y     (NULL)        
yq_saleclot      clot_val     numeric        10     2 Y     (NULL)        
yq_saleclot      stock_eval_c numeric        10     4 Y     (NULL)        
yq_sales         invoice_id   numeric         9     0 N     (NULL)        
yq_sales         invoice_numb numeric        12     0 Y     (NULL)        
yq_sales         invoicer_id  varchar        10     0 Y     (NULL)        
yq_sales         invoicer_nam char           30     0 Y     (NULL)        
yq_sales         document_typ char           10     0 Y     (NULL)        
yq_sales         invoice_curr char            3     0 Y     (NULL)        
yq_sales         invoice_date date            4     0 Y     (NULL)        
yq_sales         invoice_expi date            4     0 Y     (NULL)        
yq_sales         customer_cod char           10     0 N     (NULL)        
yq_sales         vat_type     char           25     0 Y     (NULL)        
yq_sales         customer_nam char           30     0 N     (NULL)        
yq_sales         customer_adr char           30     0 Y     (NULL)        
yq_sales         customer_adr char           30     0 Y     (NULL)        
yq_sales         customer_zip char           10     0 Y     (NULL)        
yq_sales         customer_loc char           25     0 Y     (NULL)        
yq_sales         customer_cou char            2     0 Y     (NULL)        
yq_sales         customer_zon numeric         3     0 Y     (NULL)        
yq_sales         custome_zone varchar        40     0 Y     (NULL)        
yq_sales         customer_gro char            5     0 Y     (NULL)        
yq_sales         customer_gro varchar        30     0 Y     (NULL)        
yq_sales         salesman     char            8     0 Y     (NULL)        
yq_sales         invoiceline_ char            1     0 Y     (NULL)        
yq_sales         item_code    varchar        20     0 Y     (NULL)        
yq_sales         item_name    char           30     0 Y     (NULL)        
yq_sales         item_group_i char            2     0 Y     (NULL)        
yq_sales         item_group_n char           20     0 Y     (NULL)        
yq_sales         item_subgrou char            2     0 Y     (NULL)        
yq_sales         item_subgrou char           20     0 Y     (NULL)        
yq_sales         invoiced_qty numeric        14     3 Y     (NULL)        
yq_sales         item_unit    char            2     0 Y     (NULL)        
yq_sales         invoiced_val numeric        10     2 Y     (NULL)        
yq_sales         invoiced_val numeric        21     7 Y     (NULL)        
yq_sales         vat_level    numeric         6     4 Y     (NULL)        
yq_sales         account_numb char           12     0 Y     (NULL)        
yq_sales         shipto_name  char           30     0 Y     (NULL)        
yq_sales         shipping_id  numeric        10     0 Y     (NULL)        
yq_sales         shipping_lin numeric        10     0 N     (NULL)        
yq_sales         shipping_dat timestamp       8     0 Y     (NULL)        
yq_sales         sale_order_i numeric        10     0 Y     (NULL)        
yq_sales         sale_order_l numeric        10     0 Y     (NULL)        
yq_sales         project_id   numeric        10     0 Y     (NULL)        
yq_sales         project_name char           50     0 Y     (NULL)        
yq_sales         project_fami varchar        50     0 Y     (NULL)        
yq_sales         subproject_i numeric        10     0 Y     (NULL)        
yq_sales         subproject_n char           50     0 Y     (NULL)        
yq_sales         customer_act varchar        40     0 Y     (NULL)        
yq_sales         customer_sou varchar        40     0 Y     (NULL)        
yq_sales         customer_typ varchar        40     0 Y     (NULL)        
yq_sales         cust_uf00    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf01    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf02    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf03    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf04    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf05    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf06    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf07    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf08    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf09    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf10    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf11    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf12    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf13    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf14    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf15    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf16    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf17    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf18    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf19    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf20    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf21    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf22    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf23    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf24    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf25    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf26    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf27    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf28    varchar        40     0 Y     (NULL)        
yq_sales         cust_uf29    varchar        40     0 Y     (NULL)        
yq_sales         accounting_p varchar         6     0 Y     (NULL)        
yq_sales         cost         numeric        13     4 Y     (NULL)        
yq_sales         theorical_co numeric        23    12 Y     (NULL)        
yq_sales         item_netweig numeric         8     3 Y     (NULL)        
yq_sales         item_grosswe numeric         8     3 Y     (NULL)        
yq_sales         stat_unit    char           10     0 Y     (NULL)        
yq_sales         stat_convers numeric         8     2 Y     (NULL)        
yq_sales         transport_co numeric        10     4 N     (NULL)        
yq_sales         lotbAsecost  numeric        12     4 Y     (NULL)        
yq_sales         loxtrcost    numeric        12     4 Y     (NULL)        
yq_sales         invoice_payd timestamp       8     0 Y     (NULL)        
yq_sales         invoice_paid numeric         8     2 Y     (NULL)        
yq_sales         priceorigin  char            1     0 N     (NULL)        
yq_sales         orderbAsepri numeric        26    14 Y     (NULL)        
yq_sales         orderprice   numeric        26    14 Y     (NULL)        
yq_sales         ordernetpric numeric        26    14 Y     (NULL)        
yq_sales         invoicebAsep numeric        26    14 Y     (NULL)        
yq_sales         invoicediscp numeric        26    14 Y     (NULL)        
yq_sales         invoicenetpr numeric        21    12 Y     (NULL)        
yq_sales         supplier_cod char           10     0 Y     (NULL)        
yq_sales         supplier_nam char           30     0 Y     (NULL)        
yq_sales         invoiced_qty numeric        23     8 Y     (NULL)        
yq_sales         is_um_tarIf  char            1     0 Y     (NULL)        
yq_sales         customer_pho char           20     0 Y     (NULL)        
yq_sales         invoice_line numeric         4     0 N     (NULL)        
yq_sales         is_umtarIfco numeric        12     8 Y     (NULL)        
yq_sales         contact_seq  numeric         2     0 Y     (NULL)        
yq_sales         Contact_Name char           30     0 Y     (NULL)        
yq_sales         Contact_1Nam varchar        30     0 Y     (NULL)        
yq_sales         Contact_Tel  char           20     0 Y     (NULL)        
yq_sales         Contact_Mail varchar       100     0 Y     (NULL)        
yq_sales         quote_datecr timestamp       8     0 Y     (NULL)        
yq_sales         quote_num    numeric         6     0 Y     (NULL)        
yq_sales         linkitemcust char           30     0 N     (NULL)        
yq_sales         linkitemcust varchar        60     0 N     (NULL)        
yq_sales         item_desc2   varchar        60     0 N     (NULL)        
yq_sales         shipto_id    numeric        10     0 Y     (NULL)        
yq_sales         invoice_paym numeric         2     0 Y     (NULL)        
yq_sales         invoice_paym varchar        20     0 Y     (NULL)        
yq_sales         invoice_paym varchar        30     0 Y     (NULL)        
yq_sales         invoice_paym long varcha 32767     0 Y     (NULL)        
yq_sales         invoice_paym char           25     0 Y     (NULL)        
yq_sales         customer_lon varchar        60     0 Y     (NULL)        
yq_sales         customer_leg varchar        10     0 Y     (NULL)        
yq_sales         customer_cou char           20     0 Y     (NULL)        
yq_suppcust      company_code char           10     0 N     (NULL)        
yq_suppcust      company_name char           30     0 N     (NULL)        
yq_suppcust      company_acti char            1     0 Y     (NULL)        
yq_suppcust      company_adre char           30     0 Y     (NULL)        
yq_suppcust      company_adre char           30     0 Y     (NULL)        
yq_suppcust      company_zip  char           10     0 Y     (NULL)        
yq_suppcust      company_loca char           25     0 Y     (NULL)        
yq_suppcust      company_coun char            2     0 Y     (NULL)        
yq_suppcust      company_lang char            2     0 Y     (NULL)        
yq_suppcust      company_curr char            3     0 Y     (NULL)        
yq_suppcust      company_reg  char           15     0 Y     (NULL)        
yq_suppcust      company_TVA  char           15     0 Y     (NULL)        
yq_suppcust      company_TVAt char            1     0 Y     (NULL)        
yq_suppcust      company_phon char           20     0 Y     (NULL)        
yq_suppcust      company_fax  char           20     0 Y     (NULL)        
yq_suppcust      company_mail char           50     0 Y     (NULL)        
yq_suppcust      company_url  varchar        40     0 Y     (NULL)        
yq_suppcust      company_bank char           35     0 Y     (NULL)        
yq_suppcust      company_supp char            1     0 Y     (NULL)        
yq_suppcust      purchaser    char            8     0 Y     (NULL)        
yq_suppcust      supplier_gro char            5     0 Y     (NULL)        
yq_suppcust      supplier_gro varchar        30     0 Y     (NULL)        
yq_suppcust      supplier_cpt char           30     0 Y     (NULL)        
yq_suppcust      company_cust char            1     0 Y     (NULL)        
yq_suppcust      customer_gro char            5     0 Y     (NULL)        
yq_suppcust      customer_gro varchar        30     0 Y     (NULL)        
yq_suppcust      customer_zon numeric         3     0 Y     (NULL)        
yq_suppcust      salesman     char            8     0 Y     (NULL)        
yq_suppcust      customer_cre char            1     0 Y     (NULL)        
yq_suppcust      customer_cre numeric        10     2 Y     (NULL)        
yq_suppcust      customer_dis numeric         4     2 Y     (NULL)        
yq_suppcust      customer_esc numeric         4     2 Y     (NULL)        
yq_suppcust      customer_rat numeric         4     2 Y     (NULL)        
yq_suppcust      incoterm     char           25     0 Y     (NULL)        
yq_suppcust      customer_cpt char           30     0 Y     (NULL)        
yq_suppcust      company_crea char           50     0 Y     (NULL)        
yq_suppcust      company_crea timestamp       8     0 Y     (NULL)        
yq_suppcust      company_modi char           50     0 Y     (NULL)        
yq_suppcust      company_modi date            4     0 Y     (NULL)        
yq_suppcust      company_acti varchar        40     0 Y     (NULL)        
yq_suppcust      company_sour varchar        40     0 Y     (NULL)        
yq_suppcust      company_type varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf00 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf01 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf02 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf03 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf04 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf05 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf06 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf07 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf08 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf09 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf10 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf11 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf12 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf13 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf14 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf15 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf16 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf17 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf18 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf19 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf20 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf21 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf22 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf23 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf24 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf25 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf26 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf27 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf28 varchar        40     0 Y     (NULL)        
yq_suppcust      company_uf29 varchar        40     0 Y     (NULL)        
yq_suppcust      mcdo         varchar        10     0 N     (NULL)        
yq_suppcust      multico_mcin varchar         1     0 Y     (NULL)        
yv_confsale      cmd_type     char            2     0 N     (NULL)        
yv_confsale      shipto_stdes char           30     0 Y     (NULL)        
yv_confsale      shipto_adr1  char           30     0 Y     (NULL)        
yv_confsale      shipto_adr2  char           30     0 Y     (NULL)        
yv_confsale      shipto_zip   char           10     0 Y     (NULL)        
yv_confsale      shipto_loc   char           25     0 Y     (NULL)        
yv_confsale      shipto_count char           20     0 Y     (NULL)        
yv_confsale      item_name    varchar        30     0 N     (NULL)        
yv_confsale      saleline_uom varchar         5     0 Y     (NULL)        
yv_confsale      item_code    char           20     0 N     (NULL)        
yv_confsale      item_qtypal  numeric         6     0 Y     (NULL)        
yv_confsale      item_refintr numeric         4     0 Y     (NULL)        
yv_confsale      item_intrast varchar        12     0 Y     (NULL)        
yv_confsale      saleline_std numeric        10     4 Y     (NULL)        
yv_confsale      saleline_qty numeric        10     3 N     (NULL)        
yv_confsale      saleline_qty numeric        10     3 Y     (NULL)        
yv_confsale      saleline_dat timestamp       8     0 Y     (NULL)        
yv_confsale      saleline_lin numeric         4     0 N     (NULL)        
yv_confsale      sale_curr    char            3     0 Y     (NULL)        
yv_confsale      sale_cmnt    varchar      1000     0 Y     (NULL)        
yv_confsale      sale_datcrea timestamp       8     0 Y     (NULL)        
yv_confsale      sale_datreq  timestamp       8     0 Y     (NULL)        
yv_confsale      item_longdes varchar        60     0 Y     (NULL)        
yv_confsale      sale_num     numeric         6     0 N     (NULL)        
yv_confsale      sale_custref char           40     0 Y     (NULL)        
yv_confsale      salesman_cod char            8     0 Y     (NULL)        
yv_confsale      salesman_des varchar        30     0 Y     (NULL)        
yv_confsale      linkitemcust numeric        30     6 Y     (NULL)        
yv_confsale      linkitemcust char           30     0 Y     (NULL)        
yv_confsale      linkitemcust varchar        60     0 Y     (NULL)        
yv_confsale      linkitemcust numeric        30     6 Y     (NULL)        
yv_confsale      linkitemcust numeric        30     6 Y     (NULL)        
yv_confsale      linkitemcust numeric        30     6 Y     (NULL)        
yv_confsale      saleline_cmn long varcha 32767     0 Y     (NULL)        
yv_confsale      saleline_hea numeric        10     0 Y     (NULL)        
yv_confsale      saleline_ish integer         4     0 Y     (NULL)        
yv_confsale      saleline_sam char            1     0 Y     (NULL)        
yv_confsale      saleline_ris numeric        12     2 Y     (NULL)        
yv_confsale      saleline_ris numeric        15     5 Y     (NULL)        
yv_confsale      saleline_ori char            1     0 Y     (NULL)        
yv_confsale      saleline_Fro numeric         5     0 Y     (NULL)        
yv_confsale      saleline_qty numeric        10     3 Y     (NULL)        
yv_confsale      saleline_orv numeric        10     4 Y     (NULL)        
yv_confsale      saleline_sal numeric         8     2 Y     (NULL)        
yv_confsale      saleline_uni numeric        10     4 Y     (NULL)        
yv_confsale      saleline_bas numeric        10     4 Y     (NULL)        
yv_confsale      saleline_val numeric        10     4 Y     (NULL)        
yv_confsale      saleline_ori numeric        10     4 Y     (NULL)        
yv_confsale      saleline_fil numeric         4     0 Y     (NULL)        
yv_confsale      saleline_fil numeric         4     0 Y     (NULL)        
yv_confsale      saleline_num numeric        10     0 Y     (NULL)        
yv_confsale      saleline_num numeric        10     0 Y     (NULL)        
yv_confsale      sale_typpay  char            1     0 Y     (NULL)        
yv_confsale      sale_typpayd char           25     0 Y     (NULL)        
yv_confsale      sale_dlvt    char            1     0 Y     (NULL)        
yv_confsale      sale_dlvtdes char           25     0 Y     (NULL)        
yv_confsale      sale_dlvtpla varchar        15     0 Y     (NULL)        
yv_confsale      cust_code    char           10     0 N     (NULL)        
yv_confsale      cust_tvatyp  char            1     0 Y     (NULL)        
yv_confsale      cust_name    char           30     0 N     (NULL)        
yv_confsale      Cust_LongNam varchar        60     0 Y     (NULL)        
yv_confsale      Cust_LegalFo varchar        10     0 Y     (NULL)        
yv_confsale      cust_adr1    char           30     0 Y     (NULL)        
yv_confsale      cust_adr2    char           30     0 Y     (NULL)        
yv_confsale      cust_zip     char           10     0 Y     (NULL)        
yv_confsale      cust_loc     char           25     0 Y     (NULL)        
yv_confsale      cust_countr  char           20     0 Y     (NULL)        
yv_confsale      cust_tel     char           20     0 Y     (NULL)        
yv_confsale      cust_fax     char           20     0 Y     (NULL)        
yv_confsale      socity_code  char           10     0 N     (NULL)        
yv_confsale      socity_Name  char           30     0 N     (NULL)        
yv_confsale      socity_LongN varchar        60     0 Y     (NULL)        
yv_confsale      socity_Legal varchar        10     0 Y     (NULL)        
yv_confsale      socity_adr1  char           30     0 Y     (NULL)        
yv_confsale      socity_adr2  char           30     0 Y     (NULL)        
yv_confsale      socity_zip   char           10     0 Y     (NULL)        
yv_confsale      socity_loc   char           25     0 Y     (NULL)        
yv_confsale      socity_count char           20     0 Y     (NULL)        
yv_confsale      socity_tel   char           20     0 Y     (NULL)        
yv_confsale      socity_fax   char           20     0 Y     (NULL)        
yv_confsale      socity_mail  char           50     0 Y     (NULL)        
yv_confsale      socity_url   varchar        40     0 Y     (NULL)        
yv_confsale      socity_bank1 char           35     0 Y     (NULL)        
yv_confsale      socity_bic1  varchar        11     0 Y     (NULL)        
yv_confsale      socity_bank2 varchar        60     0 Y     (NULL)        
yv_confsale      socity_bic2  varchar        11     0 Y     (NULL)        
yv_confsale      socity_tva   char           15     0 Y     (NULL)        
yv_confsale      socity_reg   char           15     0 Y     (NULL)        
yv_confsale      contact_num  numeric         2     0 Y     (NULL)        
yv_confsale      Contact_Name char           30     0 Y     (NULL)        
yv_confsale      Contact_1Nam varchar        30     0 Y     (NULL)        
yv_confsale      Contact_Tel  char           20     0 Y     (NULL)        
yv_confsale      Contact_Mail varchar       100     0 Y     (NULL)        
yv_confsale      sale_authori char           25     0 Y     (NULL)        
yv_confsale      sale_directs char            1     0 Y     (NULL)        
yv_confsale      saleline_dat timestamp       8     0 Y     (NULL)        
yv_confsale      saleline_qty numeric        13     3 Y     (NULL)        
yv_confsale      saleline_qty numeric        13     3 Y     (NULL)        
yv_confsale      saleline_all char            1     0 Y     (NULL)        
yv_confsale      linkitemcust char            1     0 N     (NULL)        
yv_confsale      linkitemcust char            1     0 N     (NULL)        
yv_confsale      linkitemcust numeric        10     0 N     (NULL)        
